[3, 1]y^4 + 2*y^3 + x^2 + 3*x*y + 3*y^2 + x + y
[15, 2]y^16 + 14*y^15 + x^14 + 15*x*y^13 + 105*y^14 + 16*x^13 + 15*x^12*y + 15*x^11*y^2 + 15*x^10*y^3 + 15*x^9*y^4 + 15*x^8*y^5 + 15*x^7*y^6 + 15*x^6*y^7 + 15*x^5*y^8 + 15*x^4*y^9 + 15*x^3*y^10 + 30*x^2*y^11 + 195*x*y^12 + 545*y^13 + 121*x^12 + 210*x^11*y + 285*x^10*y^2 + 345*x^9*y^3 + 390*x^8*y^4 + 420*x^7*y^5 + 435*x^6*y^6 + 435*x^5*y^7 + 420*x^4*y^8 + 405*x^3*y^9 + 570*x^2*y^10 + 1410*x*y^11 + 2170*y^12 + 576*x^11 + 1380*x^10*y + 2265*x^9*y^2 + 3095*x^8*y^3 + 3765*x^7*y^4 + 4200*x^6*y^5 + 4355*x^5*y^6 + 4230*x^4*y^7 + 4035*x^3*y^8 + 4655*x^2*y^9 + 6915*x*y^10 + 6918*y^11 + 1941*x^10 + 5670*x^9*y + 10515*x^8*y^2 + 15470*x^7*y^3 + 19515*x^6*y^4 + 21855*x^5*y^5 + 22220*x^4*y^6 + 21530*x^3*y^7 + 22320*x^2*y^8 + 24575*x*y^9 + 17952*y^10 + 4944*x^9 + 16395*x^8*y + 32790*x^7*y^2 + 50135*x^6*y^3 + 63795*x^5*y^4 + 70728*x^4*y^5 + 71790*x^3*y^6 + 71010*x^2*y^7 + 65295*x*y^8 + 38060*y^9 + 9949*x^8 + 35715*x^7*y + 74475*x^6*y^2 + 115505*x^5*y^3 + 146505*x^4*y^4 + 161178*x^3*y^5 + 159180*x^2*y^6 + 132030*x*y^7 + 65790*y^8 + 16369*x^7 + 61565*x^6*y + 130770*x^5*y^2 + 202490*x^4*y^3 + 251595*x^3*y^4 + 258468*x^2*y^5 + 204660*x*y^6 + 92140*y^7 + 22559*x^6 + 86718*x^5*y + 183120*x^4*y^2 + 272705*x^3*y^3 + 305070*x^2*y^4 + 242283*x*y^5 + 103361*y^6 + 26031*x^5 + 98940*x^4*y + 197070*x^3*y^2 + 256190*x^2*y^3 + 215190*x*y^4 + 91077*y^5 + 24069*x^4 + 85110*x^3*y + 144600*x^2*y^2 + 137990*x*y^3 + 61000*y^4 + 16254*x^3 + 48360*x^2*y + 59280*x*y^2 + 29320*y^3 + 6899*x^2 + 14595*x*y + 9045*y^2 + 1349*x + 1349*y
[15, 4]y^16 + 14*y^15 + x^14 + 15*x*y^13 + 105*y^14 + 16*x^13 + 30*x^2*y^11 + 195*x*y^12 + 545*y^13 + 136*x^12 + 15*x^11*y + 15*x^4*y^8 + 90*x^3*y^9 + 435*x^2*y^10 + 1335*x*y^11 + 2170*y^12 + 801*x^11 + 255*x^10*y + 60*x^9*y^2 + 30*x^8*y^3 + 30*x^7*y^4 + 60*x^6*y^5 + 150*x^5*y^6 + 420*x^4*y^7 + 1200*x^3*y^8 + 3150*x^2*y^9 + 6255*x*y^10 + 6993*y^11 + 3606*x^10 + 2210*x^9*y + 1155*x^8*y^2 + 990*x^7*y^3 + 1280*x^6*y^4 + 2130*x^5*y^5 + 4050*x^4*y^6 + 8075*x^3*y^7 + 15090*x^2*y^8 + 22245*x*y^9 + 18837*y^10 + 12964*x^9 + 12600*x^8*y + 10140*x^7*y^2 + 10750*x^6*y^3 + 14580*x^5*y^4 + 22470*x^4*y^5 + 35905*x^3*y^6 + 53475*x^2*y^7 + 63315*x*y^8 + 43275*y^9 + 37879*x^8 + 51645*x^7*y + 54540*x^6*y^2 + 64440*x^5*y^3 + 85725*x^4*y^4 + 117330*x^3*y^5 + 148365*x^2*y^6 + 148680*x*y^7 + 85830*y^8 + 90079*x^7 + 157295*x^6*y + 197070*x^5*y^2 + 242010*x^4*y^3 + 296480*x^3*y^4 + 332010*x^2*y^5 + 292590*x*y^6 + 147690*y^7 + 172409*x^6 + 357258*x^5*y + 489245*x^4*y^2 + 581035*x^3*y^3 + 602580*x^2*y^4 + 483185*x*y^5 + 219636*y^6 + 259226*x^5 + 592910*x^4*y + 817225*x^3*y^2 + 855955*x^2*y^3 + 655415*x*y^4 + 277279*y^5 + 293842*x^4 + 686290*x^3*y + 861540*x^2*y^2 + 688365*x*y^3 + 285120*y^4 + 234522*x^3 + 507630*x^2*y + 498745*x*y^2 + 220725*y^3 + 116292*x^2 + 201115*x*y + 111380*y^2 + 26557*x + 26557*y
[16, 1]y^17 + 15*y^16 + x^15 + 16*x^14*y + 120*x^13*y^2 + 560*x^12*y^3 + 1820*x^11*y^4 + 4368*x^10*y^5 + 8008*x^9*y^6 + 11440*x^8*y^7 + 12870*x^7*y^8 + 11440*x^6*y^9 + 8008*x^5*y^10 + 4368*x^4*y^11 + 1820*x^3*y^12 + 560*x^2*y^13 + 120*x*y^14 + 120*y^15 + x^14 + 16*x^13*y + 120*x^12*y^2 + 560*x^11*y^3 + 1820*x^10*y^4 + 4368*x^9*y^5 + 8008*x^8*y^6 + 11440*x^7*y^7 + 12870*x^6*y^8 + 11440*x^5*y^9 + 8008*x^4*y^10 + 4368*x^3*y^11 + 1820*x^2*y^12 + 560*x*y^13 + 560*y^14 + x^13 + 16*x^12*y + 120*x^11*y^2 + 560*x^10*y^3 + 1820*x^9*y^4 + 4368*x^8*y^5 + 8008*x^7*y^6 + 11440*x^6*y^7 + 12870*x^5*y^8 + 11440*x^4*y^9 + 8008*x^3*y^10 + 4368*x^2*y^11 + 1820*x*y^12 + 1820*y^13 + x^12 + 16*x^11*y + 120*x^10*y^2 + 560*x^9*y^3 + 1820*x^8*y^4 + 4368*x^7*y^5 + 8008*x^6*y^6 + 11440*x^5*y^7 + 12870*x^4*y^8 + 11440*x^3*y^9 + 8008*x^2*y^10 + 4368*x*y^11 + 4368*y^12 + x^11 + 16*x^10*y + 120*x^9*y^2 + 560*x^8*y^3 + 1820*x^7*y^4 + 4368*x^6*y^5 + 8008*x^5*y^6 + 11440*x^4*y^7 + 12870*x^3*y^8 + 11440*x^2*y^9 + 8008*x*y^10 + 8008*y^11 + x^10 + 16*x^9*y + 120*x^8*y^2 + 560*x^7*y^3 + 1820*x^6*y^4 + 4368*x^5*y^5 + 8008*x^4*y^6 + 11440*x^3*y^7 + 12870*x^2*y^8 + 11440*x*y^9 + 11440*y^10 + x^9 + 16*x^8*y + 120*x^7*y^2 + 560*x^6*y^3 + 1820*x^5*y^4 + 4368*x^4*y^5 + 8008*x^3*y^6 + 11440*x^2*y^7 + 12870*x*y^8 + 12870*y^9 + x^8 + 16*x^7*y + 120*x^6*y^2 + 560*x^5*y^3 + 1820*x^4*y^4 + 4368*x^3*y^5 + 8008*x^2*y^6 + 11440*x*y^7 + 11440*y^8 + x^7 + 16*x^6*y + 120*x^5*y^2 + 560*x^4*y^3 + 1820*x^3*y^4 + 4368*x^2*y^5 + 8008*x*y^6 + 8008*y^7 + x^6 + 16*x^5*y + 120*x^4*y^2 + 560*x^3*y^3 + 1820*x^2*y^4 + 4368*x*y^5 + 4368*y^6 + x^5 + 16*x^4*y + 120*x^3*y^2 + 560*x^2*y^3 + 1820*x*y^4 + 1820*y^5 + x^4 + 16*x^3*y + 120*x^2*y^2 + 560*x*y^3 + 560*y^4 + x^3 + 16*x^2*y + 120*x*y^2 + 120*y^3 + x^2 + 16*x*y + 16*y^2 + x + y
[16, 3]y^17 + 15*y^16 + x^15 + 16*x*y^14 + 120*y^15 + 17*x^14 + 32*x^2*y^12 + 224*x*y^13 + 664*y^14 + 153*x^13 + 32*x^12*y + 16*x^11*y^2 + 16*x^10*y^3 + 16*x^9*y^4 + 16*x^8*y^5 + 16*x^7*y^6 + 16*x^6*y^7 + 16*x^5*y^8 + 32*x^4*y^9 + 96*x^3*y^10 + 504*x^2*y^11 + 1648*x*y^12 + 2820*y^13 + 937*x^12 + 480*x^11*y + 304*x^10*y^2 + 288*x^9*y^3 + 288*x^8*y^4 + 288*x^7*y^5 + 304*x^6*y^6 + 352*x^5*y^7 + 592*x^4*y^8 + 1408*x^3*y^9 + 3960*x^2*y^10 + 8304*x*y^11 + 9708*y^12 + 4317*x^11 + 3744*x^10*y + 3008*x^9*y^2 + 2896*x^8*y^3 + 2968*x^7*y^4 + 3184*x^6*y^5 + 3816*x^5*y^6 + 5728*x^4*y^7 + 10632*x^3*y^8 + 20760*x^2*y^9 + 31896*x*y^10 + 28000*y^11 + 15741*x^10 + 19600*x^9*y + 19440*x^8*y^2 + 20176*x^7*y^3 + 22088*x^6*y^4 + 26192*x^5*y^5 + 35400*x^4*y^6 + 53744*x^3*y^7 + 81296*x^2*y^8 + 98592*x*y^9 + 69032*y^10 + 46741*x^9 + 76052*x^8*y + 90192*x^7*y^2 + 103288*x^6*y^3 + 121880*x^5*y^4 + 152468*x^4*y^5 + 199656*x^3*y^6 + 250456*x^2*y^7 + 252240*x*y^8 + 147042*y^9 + 114593*x^8 + 228544*x^7*y + 312408*x^6*y^2 + 388000*x^5*y^3 + 471924*x^4*y^4 + 563344*x^3*y^5 + 619008*x^2*y^6 + 539760*x*y^7 + 271230*y^8 + 232211*x^7 + 538664*x^6*y + 810808*x^5*y^2 + 1039144*x^4*y^3 + 1205292*x^3*y^4 + 1224216*x^2*y^5 + 962720*x*y^6 + 430784*y^7 + 384347*x^6 + 985120*x^5*y + 1542224*x^4*y^2 + 1898080*x^3*y^3 + 1897172*x^2*y^4 + 1408224*x*y^5 + 580800*y^6 + 506347*x^5 + 1355140*x^4*y + 2055504*x^3*y^2 + 2206664*x^2*y^3 + 1637908*x*y^4 + 648536*y^5 + 508599*x^4 + 1328240*x^3*y + 1777176*x^2*y^2 + 1435760*x*y^3 + 576076*y^4 + 363323*x^3 + 846056*x^2*y + 861814*x*y^2 + 380176*y^3 + 162915*x^2 + 292868*x*y + 164010*y^2 + 34057*x + 34057*y
[16, 7]y^17 + 15*y^16 + x^15 + 16*x*y^14 + 120*y^15 + 17*x^14 + 32*x^2*y^12 + 224*x*y^13 + 664*y^14 + 153*x^13 + 40*x^12*y + 32*x^11*y^2 + 40*x^10*y^3 + 32*x^9*y^4 + 40*x^8*y^5 + 32*x^7*y^6 + 40*x^6*y^7 + 32*x^5*y^8 + 40*x^4*y^9 + 96*x^3*y^10 + 504*x^2*y^11 + 1648*x*y^12 + 2820*y^13 + 929*x^12 + 576*x^11*y + 488*x^10*y^2 + 560*x^9*y^3 + 504*x^8*y^4 + 544*x^7*y^5 + 520*x^6*y^6 + 528*x^5*y^7 + 664*x^4*y^8 + 1408*x^3*y^9 + 3960*x^2*y^10 + 8304*x*y^11 + 9708*y^12 + 4197*x^11 + 4312*x^10*y + 4260*x^9*y^2 + 4808*x^8*y^3 + 4864*x^7*y^4 + 5048*x^6*y^5 + 5332*x^5*y^6 + 6632*x^4*y^7 + 11104*x^3*y^8 + 21000*x^2*y^9 + 31972*x*y^10 + 28000*y^11 + 14829*x^10 + 21416*x^9*y + 24724*x^8*y^2 + 28480*x^7*y^3 + 31032*x^6*y^4 + 34232*x^5*y^5 + 41364*x^4*y^6 + 57568*x^3*y^7 + 83240*x^2*y^8 + 99144*x*y^9 + 68956*y^10 + 42225*x^9 + 77984*x^8*y + 103632*x^7*y^2 + 126232*x^6*y^3 + 147356*x^5*y^4 + 174408*x^4*y^5 + 214776*x^3*y^6 + 257816*x^2*y^7 + 253588*x*y^8 + 146166*y^9 + 98593*x^8 + 218688*x^7*y + 326664*x^6*y^2 + 422880*x^5*y^3 + 511524*x^4*y^4 + 592592*x^3*y^5 + 630560*x^2*y^6 + 537200*x*y^7 + 266238*y^8 + 189843*x^7 + 481064*x^6*y + 778676*x^5*y^2 + 1033896*x^4*y^3 + 1203146*x^3*y^4 + 1206136*x^2*y^5 + 933436*x*y^6 + 412608*y^7 + 299115*x^6 + 824456*x^5*y + 1371716*x^4*y^2 + 1745112*x^3*y^3 + 1761466*x^2*y^4 + 1303944*x*y^5 + 534708*y^6 + 376855*x^5 + 1069192*x^4*y + 1705220*x^3*y^2 + 1887360*x^2*y^3 + 1420106*x*y^4 + 564900*y^5 + 364415*x^4 + 995464*x^3*y + 1385740*x^2*y^2 + 1149992*x*y^3 + 468686*y^4 + 252865*x^3 + 608512*x^2*y + 638248*x*y^2 + 287608*y^3 + 111441*x^2 + 204688*x*y + 116448*y^2 + 23201*x + 23201*y
[17, 1]y^18 + 16*y^17 + x^16 + 17*x^15*y + 136*x^14*y^2 + 680*x^13*y^3 + 2380*x^12*y^4 + 6188*x^11*y^5 + 12376*x^10*y^6 + 19448*x^9*y^7 + 24310*x^8*y^8 + 24310*x^7*y^9 + 19448*x^6*y^10 + 12376*x^5*y^11 + 6188*x^4*y^12 + 2380*x^3*y^13 + 680*x^2*y^14 + 136*x*y^15 + 136*y^16 + x^15 + 17*x^14*y + 136*x^13*y^2 + 680*x^12*y^3 + 2380*x^11*y^4 + 6188*x^10*y^5 + 12376*x^9*y^6 + 19448*x^8*y^7 + 24310*x^7*y^8 + 24310*x^6*y^9 + 19448*x^5*y^10 + 12376*x^4*y^11 + 6188*x^3*y^12 + 2380*x^2*y^13 + 680*x*y^14 + 680*y^15 + x^14 + 17*x^13*y + 136*x^12*y^2 + 680*x^11*y^3 + 2380*x^10*y^4 + 6188*x^9*y^5 + 12376*x^8*y^6 + 19448*x^7*y^7 + 24310*x^6*y^8 + 24310*x^5*y^9 + 19448*x^4*y^10 + 12376*x^3*y^11 + 6188*x^2*y^12 + 2380*x*y^13 + 2380*y^14 + x^13 + 17*x^12*y + 136*x^11*y^2 + 680*x^10*y^3 + 2380*x^9*y^4 + 6188*x^8*y^5 + 12376*x^7*y^6 + 19448*x^6*y^7 + 24310*x^5*y^8 + 24310*x^4*y^9 + 19448*x^3*y^10 + 12376*x^2*y^11 + 6188*x*y^12 + 6188*y^13 + x^12 + 17*x^11*y + 136*x^10*y^2 + 680*x^9*y^3 + 2380*x^8*y^4 + 6188*x^7*y^5 + 12376*x^6*y^6 + 19448*x^5*y^7 + 24310*x^4*y^8 + 24310*x^3*y^9 + 19448*x^2*y^10 + 12376*x*y^11 + 12376*y^12 + x^11 + 17*x^10*y + 136*x^9*y^2 + 680*x^8*y^3 + 2380*x^7*y^4 + 6188*x^6*y^5 + 12376*x^5*y^6 + 19448*x^4*y^7 + 24310*x^3*y^8 + 24310*x^2*y^9 + 19448*x*y^10 + 19448*y^11 + x^10 + 17*x^9*y + 136*x^8*y^2 + 680*x^7*y^3 + 2380*x^6*y^4 + 6188*x^5*y^5 + 12376*x^4*y^6 + 19448*x^3*y^7 + 24310*x^2*y^8 + 24310*x*y^9 + 24310*y^10 + x^9 + 17*x^8*y + 136*x^7*y^2 + 680*x^6*y^3 + 2380*x^5*y^4 + 6188*x^4*y^5 + 12376*x^3*y^6 + 19448*x^2*y^7 + 24310*x*y^8 + 24310*y^9 + x^8 + 17*x^7*y + 136*x^6*y^2 + 680*x^5*y^3 + 2380*x^4*y^4 + 6188*x^3*y^5 + 12376*x^2*y^6 + 19448*x*y^7 + 19448*y^8 + x^7 + 17*x^6*y + 136*x^5*y^2 + 680*x^4*y^3 + 2380*x^3*y^4 + 6188*x^2*y^5 + 12376*x*y^6 + 12376*y^7 + x^6 + 17*x^5*y + 136*x^4*y^2 + 680*x^3*y^3 + 2380*x^2*y^4 + 6188*x*y^5 + 6188*y^6 + x^5 + 17*x^4*y + 136*x^3*y^2 + 680*x^2*y^3 + 2380*x*y^4 + 2380*y^5 + x^4 + 17*x^3*y + 136*x^2*y^2 + 680*x*y^3 + 680*y^4 + x^3 + 17*x^2*y + 136*x*y^2 + 136*y^3 + x^2 + 17*x*y + 17*y^2 + x + y
[17, 2]y^18 + 16*y^17 + x^16 + 17*x*y^15 + 136*y^16 + 18*x^15 + 17*x^14*y + 17*x^13*y^2 + 17*x^12*y^3 + 17*x^11*y^4 + 17*x^10*y^5 + 17*x^9*y^6 + 17*x^8*y^7 + 17*x^7*y^8 + 17*x^6*y^9 + 17*x^5*y^10 + 17*x^4*y^11 + 17*x^3*y^12 + 34*x^2*y^13 + 255*x*y^14 + 799*y^15 + 154*x^14 + 272*x^13*y + 374*x^12*y^2 + 459*x^11*y^3 + 527*x^10*y^4 + 578*x^9*y^5 + 612*x^8*y^6 + 629*x^7*y^7 + 629*x^6*y^8 + 612*x^5*y^9 + 578*x^4*y^10 + 544*x^3*y^11 + 765*x^2*y^12 + 2108*x*y^13 + 3604*y^14 + 834*x^13 + 2057*x^12*y + 3468*x^11*y^2 + 4879*x^10*y^3 + 6137*x^9*y^4 + 7123*x^8*y^5 + 7752*x^7*y^6 + 7973*x^6*y^7 + 7769*x^5*y^8 + 7174*x^4*y^9 + 6528*x^3*y^10 + 7429*x^2*y^11 + 11917*x*y^12 + 13090*y^13 + 3214*x^12 + 9792*x^11*y + 18938*x^10*y^2 + 29189*x^9*y^3 + 38862*x^8*y^4 + 46393*x^7*y^5 + 50592*x^6*y^6 + 50830*x^5*y^7 + 47379*x^4*y^8 + 42687*x^3*y^9 + 42891*x^2*y^10 + 49555*x*y^11 + 39117*y^12 + 9402*x^11 + 32997*x^10*y + 69989*x^9*y^2 + 114274*x^8*y^3 + 156672*x^7*y^4 + 187782*x^6*y^5 + 200838*x^5*y^6 + 194803*x^4*y^7 + 178262*x^3*y^8 + 167280*x^2*y^9 + 157080*x*y^10 + 97019*y^11 + 21778*x^10 + 84048*x^9*y + 189108*x^8*y^2 + 318495*x^7*y^3 + 439654*x^6*y^4 + 519605*x^5*y^5 + 541348*x^4*y^6 + 516290*x^3*y^7 + 471087*x^2*y^8 + 388025*x*y^9 + 200277*y^10 + 41226*x^9 + 169150*x^8*y + 393448*x^7*y^2 + 669596*x^6*y^3 + 916878*x^5*y^4 + 1063044*x^4*y^5 + 1085042*x^3*y^6 + 994092*x^2*y^7 + 757146*x*y^8 + 343893*y^9 + 65519*x^8 + 278715*x^7*y + 657509*x^6*y^2 + 1115421*x^5*y^3 + 1502766*x^4*y^4 + 1690412*x^3*y^5 + 1600822*x^2*y^6 + 1174071*x*y^7 + 489379*y^8 + 89489*x^7 + 387413*x^6*y + 912764*x^5*y^2 + 1519018*x^4*y^3 + 1954439*x^3*y^4 + 1973190*x^2*y^5 + 1444031*x*y^6 + 572815*y^7 + 106319*x^6 + 459459*x^5*y + 1053201*x^4*y^2 + 1641316*x^3*y^3 + 1838482*x^2*y^4 + 1392912*x*y^5 + 544306*y^6 + 108053*x^5 + 450228*x^4*y + 948056*x^3*y^2 + 1253444*x^2*y^3 + 1028925*x*y^4 + 410992*y^5 + 88656*x^4 + 334662*x^3*y + 586296*x^2*y^2 + 557481*x*y^3 + 238153*y^4 + 53262*x^3 + 165172*x^2*y + 204901*x*y^2 + 99807*y^3 + 20197*x^2 + 43656*x*y + 27013*y^2 + 3554*x + 3554*y
[17, 3]y^18 + 16*y^17 + x^16 + 17*x*y^15 + 136*y^16 + 18*x^15 + 34*x^2*y^13 + 255*x*y^14 + 799*y^15 + 171*x^14 + 34*x^13*y + 17*x^12*y^2 + 17*x^11*y^3 + 17*x^10*y^4 + 17*x^9*y^5 + 17*x^8*y^6 + 17*x^7*y^7 + 17*x^6*y^8 + 17*x^5*y^9 + 34*x^4*y^10 + 102*x^3*y^11 + 578*x^2*y^12 + 2006*x*y^13 + 3604*y^14 + 1106*x^13 + 544*x^12*y + 340*x^11*y^2 + 323*x^10*y^3 + 323*x^9*y^4 + 323*x^8*y^5 + 323*x^7*y^6 + 340*x^6*y^7 + 391*x^5*y^8 + 663*x^4*y^9 + 1632*x^3*y^10 + 4896*x^2*y^11 + 10812*x*y^12 + 13192*y^13 + 5390*x^12 + 4505*x^11*y + 3553*x^10*y^2 + 3400*x^9*y^3 + 3451*x^8*y^4 + 3536*x^7*y^5 + 3774*x^6*y^6 + 4522*x^5*y^7 + 6919*x^4*y^8 + 13413*x^3*y^9 + 27676*x^2*y^10 + 44472*x*y^11 + 40528*y^12 + 20860*x^11 + 25092*x^10*y + 24310*x^9*y^2 + 24718*x^8*y^3 + 26061*x^7*y^4 + 28458*x^6*y^5 + 33847*x^5*y^6 + 46750*x^4*y^7 + 73899*x^3*y^8 + 117079*x^2*y^9 + 147560*x*y^10 + 106726*y^11 + 66097*x^10 + 104074*x^9*y + 120088*x^8*y^2 + 133246*x^7*y^3 + 149753*x^6*y^4 + 175916*x^5*y^5 + 223142*x^4*y^6 + 301172*x^3*y^7 + 391663*x^2*y^8 + 407099*x*y^9 + 243882*y^10 + 174472*x^9 + 337824*x^8*y + 450381*x^7*y^2 + 545309*x^6*y^3 + 649026*x^5*y^4 + 782442*x^4*y^5 + 945421*x^3*y^6 + 1062007*x^2*y^7 + 947019*x*y^8 + 485945*y^9 + 386326*x^8 + 877251*x^7*y + 1306671*x^6*y^2 + 1682320*x^5*y^3 + 2028151*x^4*y^4 + 2307172*x^3*y^5 + 2345456*x^2*y^6 + 1860718*x*y^7 + 842639*y^8 + 715157*x^7 + 1825052*x^6*y + 2914361*x^5*y^2 + 3801880*x^4*y^3 + 4322607*x^3*y^4 + 4176441*x^2*y^5 + 3061190*x*y^6 + 1260618*y^7 + 1090806*x^6 + 2992323*x^5*y + 4863275*x^4*y^2 + 6008191*x^3*y^3 + 5851706*x^2*y^4 + 4138157*x*y^5 + 1601451*y^6 + 1333923*x^5 + 3737416*x^4*y + 5787089*x^3*y^2 + 6175386*x^2*y^3 + 4453286*x*y^4 + 1684598*y^5 + 1251983*x^4 + 3363518*x^3*y + 4536518*x^2*y^2 + 3619300*x*y^3 + 1410116*y^4 + 841178*x^3 + 1987963*x^2*y + 2023187*x*y^2 + 878560*y^3 + 357154*x^2 + 645252*x*y + 359312*y^2 + 71214*x + 71214*y
[17, 4]y^18 + 16*y^17 + x^16 + 17*x*y^15 + 136*y^16 + 18*x^15 + 34*x^2*y^13 + 255*x*y^14 + 799*y^15 + 171*x^14 + 17*x^13*y + 17*x^4*y^10 + 102*x^3*y^11 + 578*x^2*y^12 + 2006*x*y^13 + 3604*y^14 + 1123*x^13 + 323*x^12*y + 68*x^11*y^2 + 34*x^10*y^3 + 34*x^9*y^4 + 34*x^8*y^5 + 34*x^7*y^6 + 68*x^6*y^7 + 170*x^5*y^8 + 510*x^4*y^9 + 1632*x^3*y^10 + 4896*x^2*y^11 + 10812*x*y^12 + 13192*y^13 + 5645*x^12 + 3077*x^11*y + 1326*x^10*y^2 + 901*x^9*y^3 + 901*x^8*y^4 + 1054*x^7*y^5 + 1530*x^6*y^6 + 2788*x^5*y^7 + 5865*x^4*y^8 + 13158*x^3*y^9 + 27506*x^2*y^10 + 44387*x*y^11 + 40528*y^12 + 22849*x^11 + 19499*x^10*y + 12767*x^9*y^2 + 10659*x^8*y^3 + 11662*x^7*y^4 + 15232*x^6*y^5 + 23256*x^5*y^6 + 39746*x^4*y^7 + 70380*x^3*y^8 + 114920*x^2*y^9 + 146693*x*y^10 + 106811*y^11 + 76535*x^10 + 91579*x^9*y + 80682*x^8*y^2 + 79594*x^7*y^3 + 94112*x^6*y^4 + 127262*x^5*y^5 + 187153*x^4*y^6 + 278834*x^3*y^7 + 379168*x^2*y^8 + 403376*x*y^9 + 245021*y^10 + 214949*x^9 + 334679*x^8*y + 367948*x^7*y^2 + 411740*x^6*y^3 + 506736*x^5*y^4 + 664088*x^4*y^5 + 866898*x^3*y^6 + 1023332*x^2*y^7 + 941732*x*y^8 + 493612*y^9 + 507298*x^8 + 969323*x^7*y + 1250758*x^6*y^2 + 1511606*x^5*y^3 + 1838363*x^4*y^4 + 2175711*x^3*y^5 + 2301681*x^2*y^6 + 1886269*x*y^7 + 876367*y^8 + 998615*x^7 + 2222019*x^6*y + 3174308*x^5*y^2 + 3912380*x^4*y^3 + 4406825*x^3*y^4 + 4321621*x^2*y^5 + 3240999*x*y^6 + 1366851*y^7 + 1611703*x^6 + 3964468*x^5*y + 5898320*x^4*y^2 + 6925511*x^3*y^3 + 6630629*x^2*y^4 + 4708235*x*y^5 + 1849379*y^6 + 2073304*x^5 + 5330316*x^4*y + 7700337*x^3*y^2 + 7875709*x^2*y^3 + 5583259*x*y^4 + 2114443*y^5 + 2035564*x^4 + 5120230*x^3*y + 6555982*x^2*y^2 + 5066629*x*y^3 + 1950359*y^4 + 1423394*x^3 + 3208852*x^2*y + 3152463*x*y^2 + 1343017*y^3 + 625907*x^2 + 1099254*x*y + 601919*y^2 + 128572*x + 128572*y
[17, 5]y^18 + 16*y^17 + x^16 + 17*x*y^15 + 136*y^16 + 18*x^15 + 34*x^2*y^13 + 255*x*y^14 + 799*y^15 + 171*x^14 + 17*x^13*y + 17*x^4*y^10 + 102*x^3*y^11 + 578*x^2*y^12 + 2006*x*y^13 + 3604*y^14 + 1123*x^13 + 323*x^12*y + 85*x^11*y^2 + 68*x^10*y^3 + 68*x^9*y^4 + 68*x^8*y^5 + 68*x^7*y^6 + 85*x^6*y^7 + 170*x^5*y^8 + 510*x^4*y^9 + 1632*x^3*y^10 + 4896*x^2*y^11 + 10812*x*y^12 + 13192*y^13 + 5645*x^12 + 3060*x^11*y + 1462*x^10*y^2 + 1190*x^9*y^3 + 1190*x^8*y^4 + 1292*x^7*y^5 + 1666*x^6*y^6 + 2805*x^5*y^7 + 5865*x^4*y^8 + 13158*x^3*y^9 + 27506*x^2*y^10 + 44387*x*y^11 + 40528*y^12 + 22849*x^11 + 19329*x^10*y + 13294*x^9*y^2 + 11883*x^8*y^3 + 12801*x^7*y^4 + 15946*x^6*y^5 + 23528*x^5*y^6 + 39831*x^4*y^7 + 70397*x^3*y^8 + 114920*x^2*y^9 + 146693*x*y^10 + 106811*y^11 + 76518*x^10 + 90729*x^9*y + 82059*x^8*y^2 + 83470*x^7*y^3 + 98022*x^6*y^4 + 130050*x^5*y^5 + 188904*x^4*y^6 + 279752*x^3*y^7 + 379525*x^2*y^8 + 403461*x*y^9 + 245021*y^10 + 214711*x^9 + 331602*x^8*y + 370413*x^7*y^2 + 421991*x^6*y^3 + 519197*x^5*y^4 + 674407*x^4*y^5 + 873273*x^3*y^6 + 1025984*x^2*y^7 + 942242*x*y^8 + 493527*y^9 + 505751*x^8 + 959361*x^7*y + 1249993*x^6*y^2 + 1527909*x^5*y^3 + 1860922*x^4*y^4 + 2192269*x^3*y^5 + 2308073*x^2*y^6 + 1886269*x*y^7 + 875398*y^8 + 992563*x^7 + 2192949*x^6*y + 3148196*x^5*y^2 + 3906158*x^4*y^3 + 4407726*x^3*y^4 + 4315875*x^2*y^5 + 3231241*x*y^6 + 1361802*y^7 + 1596233*x^6 + 3897998*x^5*y + 5806911*x^4*y^2 + 6842551*x^3*y^3 + 6564550*x^2*y^4 + 4665055*x*y^5 + 1833824*y^6 + 2046971*x^5 + 5224984*x^4*y + 7541302*x^3*y^2 + 7727112*x^2*y^3 + 5490371*x*y^4 + 2084030*y^5 + 2006307*x^4 + 5014286*x^3*y + 6408575*x^2*y^2 + 4957523*x*y^3 + 1912857*y^4 + 1403470*x^3 + 3148179*x^2*y + 3086979*x*y^2 + 1315851*y^3 + 618682*x^2 + 1083342*x*y + 592263*y^2 + 127603*x + 127603*y
